codigo,valor_atual,min_52_semanas,max_52_semanas,valorizacao_12m,liquidez_media_diaria,dy,p/l,peg_ratio,p/vp,ev/ebitda,ev/ebit,p/ebitda,p/ebit,vpa,p/ativo,lpa,p/sr,p/cap_giro,p/ativo_circ_liq,div_liquida/pl,div_liquida/ebitda,div_liquida/ebit,pl/ativos,passivos/ativos,liq_corrente,m_bruta,m_ebitda,m_ebit,m_liquida,roe,roa,roic,giro_ativos,cagr_receitas_5_anos,cagr_lucros_5_anos,patrimonio_liquido,ativos,ativo_circulante,divida_bruta,disponibilidade,divida_liquida,valor_de_mercado,valor_de_firma,segmento_de_listagem,free_float,setor_de_atuacao,subsetor_de_atuacao,segmento_de_atuacao
ELET6,33.87,28.4,47.42,0.114,64062734.0,0.078,8.26,-0.41,0.7,8.81,9.01,5.9,6.03,48.52,0.27,4.09,1.79,2.85,-0.36,0.33,2.75,2.82,0.39,0.6,1.7,0.659,0.303,0.296,0.216,0.084,0.033,0.043,0.15,-0.022,0.0,76128510000.0,193255081000.0,45209072000.0,49098489000.0,24326200000.0,24772289000.0,54483434191.0,79255723191.0,Nível 1,0.383,Utilidade Pública,Energia Elétrica,Energia Elétrica
EMAE4,49.45,48.35,97.78,-0.16,636219.52,0.038,7.36,0.06,2.26,6.24,6.43,9.67,9.98,21.84,1.16,6.72,3.67,4.45,-1.76,-0.37,-1.56,-1.61,0.51,0.49,4.29,0.485,0.38,0.368,0.499,0.308,0.158,0.127,0.32,0.176,0.329,807010000.0,1573186000.0,535772000.0,0.0,294939000.0,-294939000.0,1472856304.0,1177917304.0,,0.601,Utilidade Pública,Energia Elétrica,Energia Elétrica
EMBR3,20.76,9.45,26.05,1.153,219996521.91,0.0,-52.53,0.56,1.05,10.59,24.64,6.41,14.91,19.83,0.27,-0.4,0.58,0.92,-0.65,0.69,4.2,9.76,0.26,0.73,2.04,0.153,0.091,0.039,-0.011,-0.02,-0.005,0.026,0.47,-0.007,0.0,14686843000.0,56475681000.0,32744254000.0,23429279000.0,13338018000.0,10091261000.0,15379458964.0,25470719964.0,Novo Mercado,0.992,Bens Industriais,Material de Transporte,Material Aeronáutico e de Defesa
ENAT3,15.65,11.66,18.71,0.294,18508656.57,0.012,6.58,0.07,1.2,0.0,2.29,0.0,3.62,13.04,0.72,2.38,3.19,2.03,-1.43,-0.43,0.0,-1.31,0.6,0.4,3.47,0.38,0.0,0.882,0.486,0.183,0.109,0.209,0.23,0.138,0.466,3467244000.0,5795119000.0,2881941000.0,911878000.0,2418836000.0,-1506958000.0,4146587718.0,2639629718.0,Novo Mercado,0.288,Petróleo Gás e Biocombustíveis,Petróleo Gás e Biocombustíveis,Exploração Refino e Distribuição
ENBR3,21.13,16.38,21.64,0.14,77298639.43,0.072,6.0,0.11,1.12,4.42,5.24,2.67,3.17,18.92,0.37,3.53,0.66,18.09,-0.51,0.74,1.76,2.08,0.33,0.64,1.08,0.241,0.248,0.209,0.11,0.186,0.061,0.137,0.55,0.079,0.101,10996900000.0,33562475000.0,9281150000.0,9891062000.0,1797261000.0,8093801000.0,12274210460.0,20368011460.0,Novo Mercado,0.397,Utilidade Pública,Energia Elétrica,Energia Elétrica
ENEV3,13.31,11.93,18.61,-0.271,91816253.48,0.0,12.26,0.12,1.96,11.58,16.55,8.56,12.23,6.77,0.94,1.08,3.6,8.58,-1.16,0.67,2.92,4.17,0.48,0.52,2.39,0.39,0.421,0.295,0.294,0.16,0.077,0.078,0.26,0.164,0.572,8575326000.0,17846316000.0,3364739000.0,7748542000.0,2020659000.0,5727883000.0,17019598620.0,22747481620.0,Novo Mercado,0.996,Utilidade Pública,Energia Elétrica,Energia Elétrica
ENGI11,43.6,39.2,50.0,-0.128,66901373.43,0.091,6.5,0.14,1.81,5.67,7.49,2.78,3.67,24.11,0.31,6.71,0.62,5.19,-0.42,1.9,2.91,3.84,0.17,0.81,1.28,0.211,0.223,0.169,0.095,0.278,0.047,0.11,0.5,0.108,0.496,8748262000.0,51692657000.0,13971790000.0,20969761000.0,4384541000.0,16585220000.0,15772172122.0,32357392122.0,Nível 2,0.685,Utilidade Pública,Energia Elétrica,Energia Elétrica
ENGI3,14.25,12.31,18.41,-0.199,128977.74,0.055,10.62,0.23,2.96,5.67,7.49,4.53,5.98,4.82,0.5,1.34,1.01,8.47,-0.69,1.9,2.91,3.84,0.17,0.81,1.28,0.211,0.223,0.169,0.095,0.278,0.047,0.11,0.5,0.108,0.496,8748262000.0,51692657000.0,13971790000.0,20969761000.0,4384541000.0,16585220000.0,15772172122.0,32357392122.0,Nível 2,0.685,Utilidade Pública,Energia Elétrica,Energia Elétrica
ENGI4,7.38,5.98,7.54,-0.021,196645.09,0.107,5.5,0.12,1.53,5.67,7.49,2.35,3.1,4.82,0.26,1.34,0.52,4.39,-0.36,1.9,2.91,3.84,0.17,0.81,1.28,0.211,0.223,0.169,0.095,0.278,0.047,0.11,0.5,0.108,0.496,8748262000.0,51692657000.0,13971790000.0,20969761000.0,4384541000.0,16585220000.0,15772172122.0,32357392122.0,Nível 2,0.685,Utilidade Pública,Energia Elétrica,Energia Elétrica
ENMT3,78.49,26.92,81.2,1.904,454936.77,0.07,14.89,0.15,6.16,11.32,13.03,9.04,10.4,12.73,1.56,5.27,2.5,30.81,-2.15,1.4,2.05,2.37,0.25,0.75,1.23,0.284,0.277,0.241,0.168,0.414,0.104,0.195,0.62,0.074,0.911,2788087000.0,11040393000.0,3030985000.0,4356394000.0,448853000.0,3907541000.0,17621003347.0,21528544347.0,,0.025,Utilidade Pública,Energia Elétrica,Energia Elétrica
ENMT4,81.79,30.28,81.79,1.701,28002.5,0.06,15.52,0.16,6.42,11.32,13.03,9.42,10.84,12.73,1.62,5.27,2.61,32.11,-2.24,1.4,2.05,2.37,0.25,0.75,1.23,0.284,0.277,0.241,0.168,0.414,0.104,0.195,0.62,0.074,0.911,2788087000.0,11040393000.0,3030985000.0,4356394000.0,448853000.0,3907541000.0,17621003347.0,21528544347.0,,0.025,Utilidade Pública,Energia Elétrica,Energia Elétrica
EQPA3,5.45,2.98,5.82,0.708,38753.04,0.075,12.81,0.33,3.34,7.79,9.52,6.52,7.97,1.63,0.94,0.43,1.62,5.88,-1.7,0.58,1.14,1.39,0.28,0.72,1.56,0.291,0.248,0.203,0.126,0.261,0.073,0.15,0.58,0.07,0.126,3607195000.0,12794341000.0,5716612000.0,4700551000.0,2601433000.0,2099118000.0,12282316188.0,14381434188.0,,0.035,Utilidade Pública,Energia Elétrica,Energia Elétrica
EQPA5,7.3,4.59,9.36,0.426,10851.0,0.056,17.16,0.45,4.47,7.79,9.52,8.74,10.68,1.63,1.26,0.43,2.17,7.88,-2.28,0.58,1.14,1.39,0.28,0.72,1.56,0.291,0.248,0.203,0.126,0.261,0.073,0.15,0.58,0.07,0.126,3607195000.0,12794341000.0,5716612000.0,4700551000.0,2601433000.0,2099118000.0,12282316188.0,14381434188.0,,0.035,Utilidade Pública,Energia Elétrica,Energia Elétrica
EQPA6,10.48,0.0,0.0,0.0,0.0,0.039,24.63,0.64,6.42,7.79,9.52,12.54,15.33,1.63,1.81,0.43,3.11,11.31,-3.27,0.58,1.14,1.39,0.28,0.72,1.56,0.291,0.248,0.203,0.126,0.261,0.073,0.15,0.58,0.07,0.126,3607195000.0,12794341000.0,5716612000.0,4700551000.0,2601433000.0,2099118000.0,12282316188.0,14381434188.0,,0.035,Utilidade Pública,Energia Elétrica,Energia Elétrica
EQPA7,6.62,4.48,9.38,0.329,3304.0,0.062,15.56,0.41,4.05,7.79,9.52,7.92,9.68,1.63,1.14,0.43,1.97,7.14,-2.07,0.58,1.14,1.39,0.28,0.72,1.56,0.291,0.248,0.203,0.126,0.261,0.073,0.15,0.58,0.07,0.126,3607195000.0,12794341000.0,5716612000.0,4700551000.0,2601433000.0,2099118000.0,12282316188.0,14381434188.0,,0.035,Utilidade Pública,Energia Elétrica,Energia Elétrica
EQTL3,23.21,19.3,26.31,0.028,139894860.96,0.031,6.39,0.23,1.97,6.27,7.01,4.12,4.61,11.82,0.42,3.64,1.06,3.13,-0.65,1.03,2.15,2.41,0.21,0.75,1.61,0.299,0.257,0.23,0.166,0.308,0.066,0.135,0.4,0.198,0.354,11941123000.0,55563843000.0,19718254000.0,21881307000.0,9620628000.0,12260679000.0,23474834560.0,35735513560.0,Novo Mercado,0.972,Utilidade Pública,Energia Elétrica,Energia Elétrica
ESTR4,67.18,26.0,80.8,1.543,13062.4,0.0,-2.81,0.16,-0.11,6.64,8.28,2.89,3.6,-625.3,0.2,-23.93,0.31,-0.11,-0.44,0.0,4.46,5.56,-1.84,2.84,0.23,0.477,0.106,0.085,-0.109,-0.038,-0.07,-0.036,0.65,-0.039,0.0,-505460000.0,274548000.0,151692000.0,85318000.0,1395000.0,83923000.0,40999512.0,124922512.0,,0.684,Consumo Cíclico,Viagens e Lazer,Brinquedos e Jogos
ETER3,18.63,10.05,33.44,0.523,42287009.3,0.013,3.4,0.01,2.12,2.17,2.26,2.71,2.83,8.76,1.18,5.46,1.08,2.2,-4.25,-0.41,-0.52,-0.54,0.55,0.45,3.81,0.446,0.398,0.382,0.317,0.623,0.345,0.563,1.09,-0.069,0.629,540970000.0,976837000.0,707065000.0,38372000.0,259344000.0,-220972000.0,1140395575.0,919423575.0,Novo Mercado,0.991,Bens Industriais,Construção e Engenharia,Produtos para Construção
EUCA3,14.2,11.89,25.62,-0.327,143603.68,0.03,4.1,0.02,0.74,2.53,3.09,2.43,2.97,19.25,0.42,3.47,0.58,3.06,-0.68,0.21,0.7,0.85,0.57,0.43,1.54,0.344,0.239,0.195,0.142,0.18,0.102,0.122,0.72,0.095,0.981,1783072000.0,3147112000.0,1226192000.0,487473000.0,111094000.0,376379000.0,991818035.0,1368197035.0,Nível 1,0.744,Materiais Básicos,Madeira e Papel,Madeira
EUCA4,8.92,6.73,11.66,0.264,520206.17,0.053,2.57,0.01,0.46,2.53,3.09,1.52,1.86,19.25,0.26,3.47,0.36,1.92,-0.43,0.21,0.7,0.85,0.57,0.43,1.54,0.344,0.239,0.195,0.142,0.18,0.102,0.122,0.72,0.095,0.981,1783072000.0,3147112000.0,1226192000.0,487473000.0,111094000.0,376379000.0,991818035.0,1368197035.0,Nível 1,0.744,Materiais Básicos,Madeira e Papel,Madeira
EVEN3,7.51,5.9,11.37,-0.325,13181643.83,0.11,15.96,-0.62,0.89,5.57,2.44,10.49,4.59,8.45,0.27,0.47,0.73,0.7,-1.22,-0.43,-5.01,-2.19,0.31,0.56,2.0,0.293,0.07,0.159,0.046,0.056,0.017,0.104,0.37,-0.054,-0.002,1790562000.0,5867100000.0,4553264000.0,351369000.0,1113869000.0,-762500000.0,1611200000.0,848700000.0,Novo Mercado,0.941,Consumo Cíclico,Construção Civil,Incorporações
EZTC3,21.16,17.6,38.67,-0.453,42379092.09,0.02,9.69,0.29,1.1,11.77,11.41,14.92,14.47,19.34,0.95,2.19,4.62,2.58,-1.69,-0.23,-3.13,-3.04,0.87,0.12,6.45,0.45,0.309,0.319,0.476,0.113,0.098,0.068,0.21,0.028,0.023,4389922000.0,5059992000.0,2212807000.0,18591000.0,1030152000.0,-1011561000.0,4812400000.0,3800839000.0,Novo Mercado,0.448,Consumo Cíclico,Construção Civil,Incorporações
FESA3,50.0,32.17,60.43,0.339,43046.14,0.017,9.95,0.01,2.02,6.08,7.29,6.18,7.42,24.75,1.41,5.02,2.03,5.07,-2.35,-0.03,-0.08,-0.1,0.7,0.3,3.33,0.371,0.329,0.274,0.204,0.203,0.142,0.224,0.69,0.116,0.207,2185841000.0,3126686000.0,1245422000.0,412972000.0,470406000.0,-57434000.0,4396569600.0,4339135600.0,Nível 1,0.458,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia
FESA4,48.6,20.84,58.77,1.332,19659370.78,0.019,9.77,0.01,1.98,6.08,7.29,6.07,7.28,24.75,1.39,5.02,2.0,4.97,-2.3,-0.03,-0.08,-0.1,0.7,0.3,3.33,0.371,0.329,0.274,0.204,0.203,0.142,0.224,0.69,0.116,0.207,2185841000.0,3126686000.0,1245422000.0,412972000.0,470406000.0,-57434000.0,4396569600.0,4339135600.0,Nível 1,0.458,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia
FHER3,16.35,4.02,46.77,2.785,13083790.91,0.0,3.09,-0.05,9.7,2.43,2.55,1.55,1.63,1.68,0.36,5.28,0.25,1.6,-1.0,5.48,0.88,0.92,0.04,0.96,1.54,0.201,0.164,0.156,0.083,3.144,0.116,0.724,1.41,-0.189,0.0,90470000.0,2444082000.0,1566169000.0,506585000.0,10934000.0,495651000.0,877335156.0,1372986156.0,Novo Mercado,0.29,Materiais Básicos,Químicos,Fertilizantes e Defensivos
FLRY3,19.7,15.89,27.51,-0.284,39886352.61,0.037,14.99,0.11,3.46,7.64,11.71,5.75,8.81,5.71,1.03,1.32,1.66,8.61,-1.49,1.14,1.89,2.9,0.3,0.7,1.62,0.306,0.289,0.188,0.111,0.231,0.069,0.119,0.62,0.094,0.313,1814992000.0,6105847000.0,1901073000.0,3027664000.0,964742000.0,2062922000.0,6279393921.0,8342315921.0,Novo Mercado,0.954,Saúde,ServMédHospitAnálises e Diagnósticos,ServMédHospitAnálises e Diagnósticos
FRAS3,12.38,11.09,17.17,0.097,2769853.57,0.024,8.45,0.02,2.45,7.1,8.8,5.78,7.17,5.04,0.87,1.46,1.08,3.25,-1.8,0.57,1.34,1.66,0.35,0.64,2.05,0.298,0.186,0.15,0.127,0.289,0.102,0.151,0.8,0.138,0.435,1097396000.0,3103603000.0,1615535000.0,972020000.0,349805000.0,622215000.0,2673890355.0,3296105355.0,Nível 1,0.349,Bens Industriais,Material de Transporte,Material Rodoviário
FRIO3,50.59,41.0,92.0,-0.412,5059.0,0.0,-11.97,0.14,-1.84,6.4,10.28,1.21,1.94,-27.43,0.12,-4.23,0.11,-2.55,-0.4,0.0,5.19,8.34,-0.06,1.02,0.94,0.155,0.092,0.057,-0.009,-0.154,-0.01,0.063,1.05,0.073,0.0,-112663000.0,1789156000.0,1266468000.0,1249316000.0,357044000.0,892272000.0,207760685.0,1100032685.0,Novo Mercado,0.461,Bens Industriais,Máquinas e Equipamentos,Máq e Equip Industriais
FRTA3,4.95,4.89,10.75,-0.052,10921.05,0.0,-0.92,0.0,-0.16,0.0,-9.88,0.0,-1.41,-31.53,0.3,-5.41,0.64,-0.12,-0.36,0.0,0.0,-8.49,-1.91,2.91,0.06,-0.249,0.0,-0.454,-0.699,-0.171,-0.327,3.202,0.47,-0.194,0.0,-64752000.0,33970000.0,5474000.0,62359000.0,1022000.0,61337000.0,10042133.0,71379133.0,Novo Mercado,0.357,Consumo não Cíclico,Agropecuária,Agricultura
GBIO33,10.4,0.0,0.0,0.0,0.0,0.0,-14.97,0.06,1.32,0.0,47.57,0.0,40.09,7.86,0.79,-0.69,1.52,7.57,-1.43,0.25,0.0,7.48,0.6,0.4,1.31,0.435,0.0,0.038,-0.101,-0.088,-0.053,-0.001,0.52,0.128,0.0,838438749.0,1401471127.0,626113931.0,263754587.0,56787514.0,206967073.0,1108871982.0,1315839055.0,,0.0,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos
GEPA3,32.0,31.5,39.7,-0.122,6450.0,0.092,6.24,0.06,1.58,3.12,3.9,2.27,2.84,20.22,0.78,5.13,2.33,-5.11,-0.85,0.6,0.85,1.07,0.49,0.51,0.34,0.833,1.029,0.823,0.374,0.254,0.125,0.276,0.34,0.036,0.215,1909893000.0,3861606000.0,303546000.0,1250139000.0,113517000.0,1136622000.0,3021865056.0,4158487056.0,,0.038,Utilidade Pública,Energia Elétrica,Energia Elétrica
GEPA4,32.0,31.51,38.49,-0.129,13985.65,0.092,6.24,0.06,1.58,3.12,3.9,2.27,2.84,20.22,0.78,5.13,2.33,-5.11,-0.85,0.6,0.85,1.07,0.49,0.51,0.34,0.833,1.029,0.823,0.374,0.254,0.125,0.276,0.34,0.036,0.215,1909893000.0,3861606000.0,303546000.0,1250139000.0,113517000.0,1136622000.0,3021865056.0,4158487056.0,,0.038,Utilidade Pública,Energia Elétrica,Energia Elétrica
GFSA3,2.13,1.66,5.91,-0.607,12206960.39,0.0,11.74,-0.06,0.41,12.26,9.93,6.16,4.99,5.23,0.17,0.18,0.61,0.42,-0.58,0.42,6.3,5.1,0.43,0.57,2.44,0.251,0.099,0.122,0.052,0.035,0.015,0.043,0.28,-0.093,-0.038,1765518000.0,4143860000.0,2894250000.0,1189577000.0,454154000.0,735423000.0,695138198.0,1430561198.0,Novo Mercado,0.35,Consumo Cíclico,Construção Civil,Incorporações
GGBR3,23.07,17.2,27.19,0.329,1136996.83,0.133,3.06,0.0,0.97,2.62,2.89,1.89,2.08,23.89,0.53,7.56,0.56,1.78,-1.0,0.21,0.41,0.46,0.55,0.45,2.7,0.26,0.298,0.271,0.184,0.316,0.172,0.24,0.93,0.001,0.0,41083025000.0,75362167000.0,35456768000.0,17121056000.0,8430584000.0,8690472000.0,46376834113.0,55067306113.0,Nível 1,0.646,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia
GGBR4,28.8,20.69,33.76,0.371,267529023.04,0.106,3.82,0.0,1.21,2.62,2.89,2.37,2.6,23.89,0.66,7.56,0.7,2.23,-1.24,0.21,0.41,0.46,0.55,0.45,2.7,0.26,0.298,0.271,0.184,0.316,0.172,0.24,0.93,0.001,0.0,41083025000.0,75362167000.0,35456768000.0,17121056000.0,8430584000.0,8690472000.0,46376834113.0,55067306113.0,Nível 1,0.646,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia
GNDI3,70.8,55.49,98.38,-0.271,378366186.35,0.004,-3788.82,37.36,6.17,59.4,115.97,56.54,110.39,11.47,2.51,-0.02,3.62,84.18,-3.18,0.27,2.51,4.9,0.41,0.59,1.17,0.185,0.064,0.033,-0.001,-0.002,-0.001,0.022,0.69,0.29,0.0,7116082000.0,17466021000.0,3660284000.0,3779543000.0,1832989000.0,1946554000.0,44162550377.0,46109104377.0,Novo Mercado,0.955,Saúde,ServMédHospitAnálises e Diagnósticos,ServMédHospitAnálises e Diagnósticos
GOAU3,10.48,7.73,12.84,0.344,867203.7,0.22,2.8,0.0,0.76,0.93,1.03,0.55,0.6,13.81,0.15,3.76,0.16,0.48,-0.29,0.47,0.34,0.37,0.19,0.44,2.8,0.26,0.297,0.27,0.058,0.273,0.053,0.233,0.91,0.001,0.0,15012233000.0,77003202000.0,37087936000.0,17121056000.0,9993006000.0,7128050000.0,12430527750.0,19558577750.0,Nível 1,0.726,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia
GOAU4,11.91,8.7,13.68,0.343,75177587.17,0.195,3.17,0.0,0.86,0.93,1.03,0.62,0.68,13.81,0.17,3.76,0.18,0.54,-0.33,0.47,0.34,0.37,0.19,0.44,2.8,0.26,0.297,0.27,0.058,0.273,0.053,0.233,0.91,0.001,0.0,15012233000.0,77003202000.0,37087936000.0,17121056000.0,9993006000.0,7128050000.0,12430527750.0,19558577750.0,Nível 1,0.726,Materiais Básicos,Siderurgia e Metalurgia,Siderurgia
GOLL4,18.4,14.8,27.59,-0.264,76825005.52,0.0,-13.33,0.6,-3.2,0.0,-7.48,0.0,-24.36,-5.75,4.52,-1.38,9.15,-6.93,-5.75,0.0,0.0,-4.44,-1.41,2.41,0.25,0.011,0.0,-0.376,-0.687,-0.241,-0.339,0.392,0.49,-0.082,0.0,-18279614000.0,12955075000.0,2768221000.0,11798687000.0,1133301000.0,10665386000.0,7321419687.0,17986805687.0,Nível 2,0.053,Bens Industriais,Transporte,Transporte Aéreo
GPIV33,5.1,3.51,7.55,0.304,285500.0,0.0,0.31,0.0,0.12,0.0,-0.71,0.0,0.2,43.9,0.06,16.51,0.18,0.22,-0.08,-0.52,0.0,-0.91,0.48,0.19,6.79,1.0,0.0,0.892,0.583,0.376,0.179,0.326,0.31,0.0,0.0,1965903000.0,4118070000.0,1243401000.0,109321000.0,1135462000.0,-1026141000.0,228852633.0,-797288367.0,,1.418,Financeiro e Outros,Serviços Financeiros Diversos,Gestão de Recursos e Investimentos
GRND3,9.06,6.45,12.28,0.278,13858566.57,0.095,12.06,0.1,2.01,12.64,15.23,15.36,18.5,4.52,1.84,0.75,3.43,2.85,-6.34,-0.36,-2.79,-3.36,0.92,0.08,11.45,0.45,0.223,0.185,0.284,0.166,0.153,0.096,0.54,-0.03,0.043,4080982000.0,4441879000.0,3149848000.0,92268000.0,1578073000.0,-1485805000.0,8227699200.0,6741894200.0,Novo Mercado,0.297,Consumo Cíclico,Tecidos Vestuário e Calçados,Calçados
GSHP3,29.91,29.9,54.0,-0.446,25743.75,0.0,-0.91,0.01,-0.09,17.8,18.38,0.64,0.66,-336.57,0.03,-32.95,0.48,1.07,-0.04,0.0,17.17,17.72,-0.37,1.37,1.16,0.713,0.754,0.73,-0.528,-0.098,-0.036,0.068,0.07,-0.19,0.0,-649166000.0,1756823000.0,387199000.0,1868275000.0,311429000.0,1556846000.0,57689481.0,1614535481.0,,0.74,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
GUAR3,12.71,8.49,22.06,-0.13,17830661.0,0.036,12.45,0.01,1.25,9.86,16.23,7.75,12.76,10.34,0.47,1.03,0.93,2.34,-1.17,0.32,2.01,3.32,0.38,0.62,1.52,0.51,0.119,0.073,0.074,0.1,0.038,0.033,0.51,0.025,0.081,5161371000.0,13557603000.0,8043178000.0,3500572000.0,1829184000.0,1671388000.0,6509568000.0,8180956000.0,,0.164,Consumo Cíclico,Comércio,Tecidos Vestuário e Calçados
HAGA3,8.8,2.85,9.0,1.716,364481.43,0.0,10.43,0.1,-1.58,0.0,4.18,0.0,9.16,-5.57,1.66,0.84,2.32,4.63,-9.77,0.0,0.0,-0.25,-1.05,2.05,1.76,0.312,0.0,0.254,0.223,-0.151,0.159,-0.304,0.71,0.001,0.261,-66331328.0,63235992.0,52520863.0,32776069.0,35638645.0,-2862576.0,50654336.0,47791760.0,,0.757,Bens Industriais,Construção e Engenharia,Produtos para Construção
HAGA4,1.94,1.78,3.85,0.037,138881.09,0.0,2.31,0.02,-0.35,0.0,4.18,0.0,2.03,-5.57,0.37,0.84,0.51,1.03,-2.17,0.0,0.0,-0.25,-1.05,2.05,1.76,0.312,0.0,0.254,0.223,-0.151,0.159,-0.304,0.71,0.001,0.261,-66331328.0,63235992.0,52520863.0,32776069.0,35638645.0,-2862576.0,50654336.0,47791760.0,,0.757,Bens Industriais,Construção e Engenharia,Produtos para Construção
HAPV3,12.5,9.36,18.0,-0.291,321406800.43,0.003,125.13,-2.2,4.59,34.75,86.48,34.89,86.84,2.73,2.8,0.1,5.1,109.88,-3.56,-0.04,-0.34,-0.84,0.61,0.39,1.14,0.311,0.146,0.059,0.041,0.037,0.022,0.036,0.55,0.283,0.053,10615637000.0,17404288000.0,3710513000.0,2062083000.0,2534498000.0,-472415000.0,48994863153.0,48522448153.0,Novo Mercado,0.336,Saúde,ServMédHospitAnálises e Diagnósticos,ServMédHospitAnálises e Diagnósticos
HBOR3,4.39,3.82,10.76,-0.592,4403616.0,0.011,5.57,-0.01,0.44,8.05,9.1,3.22,3.64,10.0,0.14,0.79,0.59,0.32,-0.43,0.66,4.83,5.46,0.31,0.57,2.76,0.261,0.182,0.161,0.106,0.079,0.025,0.045,0.24,-0.057,0.09,1338554000.0,4252484000.0,2885976000.0,1246722000.0,361708000.0,885014000.0,588944717.0,1473958717.0,Novo Mercado,0.488,Consumo Cíclico,Construção Civil,Incorporações
HBTS5,44.0,23.0,81.65,0.538,7355.57,0.004,1.75,0.0,0.77,3.35,3.72,2.93,3.26,57.25,0.3,25.15,1.48,-4.52,-0.33,0.11,0.42,0.46,0.39,0.61,0.59,0.635,0.504,0.454,0.846,0.439,0.171,0.161,0.2,0.074,1.07,522913000.0,1345179000.0,126063000.0,80739000.0,23762000.0,56977000.0,401882228.0,458859228.0,,0.419,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
HETA4,8.68,7.51,17.44,-0.159,27428.4,0.0,-0.03,0.0,-0.01,-2.01,-2.01,-0.03,-0.03,-1092.95,0.38,-342.66,1.91,-0.06,-0.4,0.0,-1.89,-1.89,-48.27,49.27,0.01,1.0,-73.772,-73.772,-75.262,-0.314,-15.135,0.736,0.2,-0.022,0.0,-557401000.0,11547000.0,524000.0,324582000.0,0.0,324582000.0,19375801.0,343957801.0,,0.478,Consumo Cíclico,Utilidades Domésticas,Utensílios Domésticos
HGTX3,37.5,14.34,40.57,1.109,109503605.67,0.003,101.99,-1.23,3.57,78.37,-713.65,77.71,-707.65,10.49,2.48,0.37,4.18,7.5,-5.59,0.03,0.66,-5.99,0.69,0.31,2.47,0.406,0.054,-0.006,0.041,0.035,0.024,-0.073,0.59,-0.075,-0.266,1704935000.0,2457826000.0,1366762000.0,202010000.0,150384000.0,51626000.0,6095022638.0,6146648638.0,,0.0,Consumo Cíclico,Tecidos Vestuário e Calçados,Vestuário
HOOT4,2.9,2.55,5.5,0.098,15481.95,0.0,-1.37,0.02,-0.11,-0.75,-0.74,-2.03,-2.0,-25.39,0.11,-2.12,1.61,-0.09,-0.12,0.0,0.11,0.1,-0.98,2.04,0.04,0.603,-0.793,-0.805,-1.172,-0.083,-0.082,0.058,0.07,-0.242,0.0,-466395000.0,474110000.0,25469000.0,1220000.0,3995000.0,-2775000.0,22499308.0,19724308.0,,0.139,Consumo Cíclico,Hoteis e Restaurantes,Hotelaria
HYPE3,30.85,26.71,36.69,-0.043,93619244.74,0.04,15.11,2.5,2.02,15.05,13.61,12.3,11.13,15.28,0.97,2.04,3.59,5.74,-1.48,0.44,2.69,2.43,0.48,0.52,1.99,0.64,0.292,0.322,0.237,0.134,0.065,0.1,0.27,0.067,0.182,9680534000.0,20052496000.0,6842340000.0,7415134000.0,3142477000.0,4272657000.0,19623377097.0,23896034097.0,Novo Mercado,0.648,Saúde,Comércio e Distribuição,Medicamentos e Outros Produtos
IDVL3,2.16,0.0,0.0,0.0,0.0,0.0,-0.99,0.0,0.93,0.0,-3.84,0.0,-3.81,2.31,0.06,-2.18,1.53,0.48,-0.13,0.0,0.0,0.0,0.06,0.94,1.26,-0.189,0.0,-0.402,-1.546,-0.944,-0.057,0.0,0.04,-0.322,0.0,237683000.0,3958192000.0,2259554000.0,0.0,385655000.0,0.0,224007574.0,224007574.0,,0.0,Financeiro e Outros,Intermediários Financeiros,Bancos
IDVL4,2.67,0.0,0.0,0.0,0.0,0.0,-1.22,0.0,1.16,0.0,-3.84,0.0,-4.71,2.31,0.07,-2.18,1.89,0.59,-0.16,0.0,0.0,0.0,0.06,0.94,1.26,-0.189,0.0,-0.402,-1.546,-0.944,-0.057,0.0,0.04,-0.322,0.0,237683000.0,3958192000.0,2259554000.0,0.0,385655000.0,0.0,224007574.0,224007574.0,,0.0,Financeiro e Outros,Intermediários Financeiros,Bancos
IGBR3,46.0,14.5,183.0,-0.677,1245574.39,0.0,-0.61,-0.02,-0.06,0.0,-8.97,0.0,-0.88,-820.47,0.44,-73.53,11.34,-0.14,-0.48,0.0,0.0,-8.08,-7.93,8.93,0.03,0.997,0.0,-12.887,-18.442,-0.09,-0.711,0.128,0.04,-0.093,0.0,-1025998000.0,129342000.0,11436000.0,524708000.0,5256000.0,519452000.0,56647469.0,576099469.0,,4.837,Financeiro e Outros,Exploração de Imóveis,Exploração de Imóveis
